"Staining_condition","Marker","CV","Is_Excluded"
"BIDMC_16","HLADRA",0.144050622655782,FALSE
"BIDMC_16","pS6",0.178929495506916,FALSE
"BIDMC_16","CD68",0.170186437764074,FALSE
"BIDMC_16","FoxP3",0.410822065159617,FALSE
"BIDMC_16","PD1",0.450485416614865,FALSE
"BIDMC_16","Pax5",0.124278407859457,FALSE
"BIDMC_16","H3K27ac",0.139109587322294,FALSE
"BIDMC_16","GranzymeB",0.307953317876582,FALSE
"BIDMC_16","CD31",0.144813539134395,FALSE
"BIDMC_16","IDO1",0.198741170787122,FALSE
"BIDMC_16","CD138",0.101722813538232,FALSE
"BIDMC_16","NAKATPase",0.121116589499853,FALSE
"BIDMC_16","CD45RA",0.107139866749019,FALSE
"BIDMC_16","Cytokeratin",0.144231818656539,FALSE
"BIDMC_17","CD3",0.330573654908293,FALSE
"BIDMC_17","CD45",0.125071519850027,FALSE
"BIDMC_17","CD15",0.666017004526031,FALSE
"BIDMC_17","CD4",NA,TRUE
"BIDMC_17","CD8",0.466388878818762,FALSE
"BIDMC_17","CD11b",0.301075959680181,FALSE
"BIDMC_17","ToxTox2",0.197739966520304,FALSE
"BIDMC_17","CD20",0.1944108687493,FALSE
"BIDMC_17","CD11c",0.233997465590181,FALSE
"BIDMC_17","H3K27me3",0.126493105373788,FALSE
"BIDMC_17","Ki67",0.387401769434259,FALSE
"BIDMC_17","HLADRA",0.149307281795421,FALSE
"BIDMC_17","pS6",0.135977870388858,FALSE
"BIDMC_17","CD68",0.165259699536551,FALSE
"BIDMC_17","FoxP3",0.178952760925189,FALSE
"BIDMC_17","PD1",0.28497799023349,FALSE
"BIDMC_17","Pax5",0.188097038607491,FALSE
"BIDMC_17","H3K27ac",0.0994656757591994,FALSE
"BIDMC_17","GranzymeB",0.15396354964122,FALSE
"BIDMC_17","CD31",0.130509200966658,FALSE
"BIDMC_17","IDO1",0.0726901353677235,FALSE
"BIDMC_17","CD138",0.107251324861571,FALSE
"BIDMC_17","NAKATPase",0.0754704619466818,FALSE
"BIDMC_17","CD45RA",0.177393239070381,FALSE
"BIDMC_17","Cytokeratin",0.194516997213191,FALSE
"BIDMC_18","CD3",0.402349731398854,FALSE
"BIDMC_18","CD45",0.156562940117682,FALSE
"BIDMC_18","CD15",0.621009190558171,FALSE
"BIDMC_18","CD4",0.11507599883426,FALSE
"BIDMC_18","CD8",0.608240114704289,FALSE
"BIDMC_18","CD11b",0.405883529410081,FALSE
"BIDMC_18","ToxTox2",0.250118662238177,FALSE
"BIDMC_18","CD20",0.22086538964377,FALSE
"BIDMC_18","CD11c",0.391568390263993,FALSE
"BIDMC_18","H3K27me3",0.135031361397204,FALSE
"BIDMC_18","Ki67",0.45237884352942,FALSE
"BIDMC_18","HLADRA",0.154752404847378,FALSE
"BIDMC_18","pS6",0.160783765929767,FALSE
"BIDMC_18","CD68",0.242991513207557,FALSE
"BIDMC_18","FoxP3",0.266873329935862,FALSE
"BIDMC_18","PD1",0.378200555285416,FALSE
"BIDMC_18","Pax5",0.205814295545493,FALSE
"BIDMC_18","H3K27ac",0.140262995713169,FALSE
"BIDMC_18","GranzymeB",0.260581022965457,FALSE
"BIDMC_18","CD31",0.157327803560532,FALSE
"BIDMC_18","IDO1",0.148939954303479,FALSE
"BIDMC_18","CD138",0.134457884150433,FALSE
"BIDMC_18","NAKATPase",0.109725888956895,FALSE
"BIDMC_18","CD45RA",0.205857949888331,FALSE
"BIDMC_18","Cytokeratin",0.177283502931365,FALSE
"BIDMC_19","CD3",0.351070140361044,FALSE
"BIDMC_19","CD45",0.151406159371001,FALSE
"BIDMC_19","CD15",0.768926497260334,FALSE
"BIDMC_19","CD4",0.114490935386905,FALSE
"BIDMC_19","CD8",0.569073847030428,FALSE
"BIDMC_19","CD11b",0.259835144842619,FALSE
"BIDMC_19","ToxTox2",0.241818372032002,FALSE
"BIDMC_19","CD20",0.202244129292051,FALSE
"BIDMC_19","CD11c",0.386121406114309,FALSE
"BIDMC_19","H3K27me3",0.152883796488703,FALSE
"BIDMC_19","Ki67",0.403975056167537,FALSE
"BIDMC_19","HLADRA",0.149401774292742,FALSE
"BIDMC_19","pS6",0.148218908360449,FALSE
"BIDMC_19","CD68",0.209749714760677,FALSE
"BIDMC_19","FoxP3",0.272008657638428,FALSE
"BIDMC_19","PD1",0.457877220164337,FALSE
"BIDMC_19","Pax5",0.141873506524224,FALSE
"BIDMC_19","H3K27ac",0.126064211943906,FALSE
"BIDMC_19","GranzymeB",0.240281116397048,FALSE
"BIDMC_19","CD31",0.155486489025539,FALSE
"BIDMC_19","IDO1",0.169684103416347,FALSE
"BIDMC_19","CD138",0.102874822054603,FALSE
"BIDMC_19","NAKATPase",0.0964043435017979,FALSE
"BIDMC_19","CD45RA",0.14602723831427,FALSE
"BIDMC_19","Cytokeratin",0.154792362271622,FALSE
"BIDMC_2","CD3",0.539825256918662,FALSE
"BIDMC_2","CD45",0.178407208865626,FALSE
"BIDMC_2","CD15",0.563735332535323,FALSE
"BIDMC_2","CD4",0.117476353063112,FALSE
"BIDMC_2","CD8",0.568465827895477,FALSE
"BIDMC_2","CD11b",0.38305578966529,FALSE
"BIDMC_2","ToxTox2",0.241778070735381,FALSE
"BIDMC_2","CD20",0.213170862974634,FALSE
"BIDMC_2","CD11c",0.409679489255502,FALSE
"BIDMC_2","H3K27me3",0.151003222079925,FALSE
"BIDMC_2","Ki67",0.432480437473456,FALSE
"BIDMC_2","HLADRA",0.153896130098042,FALSE
"BIDMC_2","pS6",0.133874719505185,FALSE
"BIDMC_2","CD68",0.177042513094933,FALSE
"BIDMC_2","FoxP3",0.369215489761768,FALSE
"BIDMC_2","PD1",0.479844475515444,FALSE
"BIDMC_2","Pax5",0.196943544688149,FALSE
"BIDMC_2","H3K27ac",0.123556608632674,FALSE
"BIDMC_2","GranzymeB",0.295058468827429,FALSE
"BIDMC_2","CD31",0.125742472214744,FALSE
"BIDMC_2","IDO1",0.140984571358283,FALSE
"BIDMC_2","CD138",0.104763277905316,FALSE
"BIDMC_2","NAKATPase",0.0901729881289926,FALSE
"BIDMC_2","CD45RA",0.196441035809499,FALSE
"BIDMC_2","Cytokeratin",0.134135990898414,FALSE
"BIDMC_20","CD3",0.267416091690815,FALSE
"BIDMC_20","CD45",0.174857634189054,FALSE
"BIDMC_20","CD15",0.808265352406851,FALSE
"BIDMC_20","CD4",0.168121328338201,FALSE
"BIDMC_20","CD8",0.641299056111088,FALSE
"BIDMC_20","CD11b",0.336982497753553,FALSE
"BIDMC_20","ToxTox2",0.290430305188444,FALSE
"BIDMC_20","CD20",0.212433469201393,FALSE
"BIDMC_20","CD11c",0.502047650235282,FALSE
"BIDMC_20","H3K27me3",0.148960749437497,FALSE
"BIDMC_20","Ki67",0.365207588302487,FALSE
"BIDMC_20","HLADRA",0.149993843013953,FALSE
"BIDMC_20","pS6",0.187692601604115,FALSE
"BIDMC_20","CD68",0.195562941744459,FALSE
"BIDMC_20","FoxP3",0.327166926065213,FALSE
"BIDMC_20","PD1",0.475945547258838,FALSE
"BIDMC_20","Pax5",0.125636421767229,FALSE
"BIDMC_20","H3K27ac",0.134655139719358,FALSE
"BIDMC_20","GranzymeB",0.312675599192043,FALSE
"BIDMC_20","CD31",0.142553336764836,FALSE
"BIDMC_20","IDO1",0.18472986550304,FALSE
"BIDMC_20","CD138",0.107201998307823,FALSE
"BIDMC_20","NAKATPase",0.119102859298532,FALSE
"BIDMC_20","CD45RA",0.115348884222115,FALSE
"BIDMC_20","Cytokeratin",0.148943075620419,FALSE
"BIDMC_21","CD3",0.277238898913179,FALSE
"BIDMC_21","CD45",0.116607615745817,FALSE
"BIDMC_21","CD15",0.50996232434381,FALSE
"BIDMC_21","CD4",NA,TRUE
"BIDMC_21","CD8",0.385519146326137,FALSE
"BIDMC_21","CD11b",0.232821030894275,FALSE
"BIDMC_21","ToxTox2",0.17822340345224,FALSE
"BIDMC_21","CD20",0.163231280547956,FALSE
"BIDMC_21","CD11c",0.210257281633177,FALSE
"BIDMC_21","H3K27me3",0.11422551835696,FALSE
"BIDMC_21","Ki67",0.343973998847242,FALSE
"BIDMC_21","HLADRA",0.126452020730568,FALSE
"BIDMC_21","pS6",0.117594578955189,FALSE
"BIDMC_21","CD68",0.147803804409533,FALSE
"BIDMC_21","FoxP3",0.138751595499296,FALSE
"BIDMC_21","PD1",0.255946310160087,FALSE
"BIDMC_21","Pax5",0.168111939795094,FALSE
"BIDMC_21","H3K27ac",0.101542448213108,FALSE
"BIDMC_21","GranzymeB",0.132693197616813,FALSE
"BIDMC_21","CD31",0.128182288649446,FALSE
"BIDMC_21","IDO1",0.0735363702536117,FALSE
"BIDMC_21","CD138",NA,TRUE
"BIDMC_21","NAKATPase",0.0787479216392646,FALSE
"BIDMC_21","CD45RA",0.16432958378494,FALSE
"BIDMC_21","Cytokeratin",0.169010745868924,FALSE
"BIDMC_22","CD3",0.326173496026807,FALSE
"BIDMC_22","CD45",0.143931305026606,FALSE
"BIDMC_22","CD15",0.4291809435696,FALSE
"BIDMC_22","CD4",0.117208398484873,FALSE
"BIDMC_22","CD8",0.472075782818719,FALSE
"BIDMC_22","CD11b",0.277750515210776,FALSE
"BIDMC_22","ToxTox2",0.21024102424534,FALSE
"BIDMC_22","CD20",0.179914399456201,FALSE
"BIDMC_22","CD11c",0.316704671546584,FALSE
"BIDMC_22","H3K27me3",0.124300683782749,FALSE
"BIDMC_22","Ki67",0.384699174774285,FALSE
"BIDMC_22","HLADRA",0.134648281256465,FALSE
"BIDMC_22","pS6",0.140510354132648,FALSE
"BIDMC_22","CD68",0.194972562657744,FALSE
"BIDMC_22","FoxP3",0.19449323391682,FALSE
"BIDMC_22","PD1",0.308944389897569,FALSE
"BIDMC_22","Pax5",0.181373577398033,FALSE
"BIDMC_22","H3K27ac",0.138562045464609,FALSE
"BIDMC_22","GranzymeB",0.221408697770495,FALSE
"BIDMC_22","CD31",0.155646566257082,FALSE
"BIDMC_22","IDO1",0.14550172719764,FALSE
"BIDMC_22","CD138",0.128647089257655,FALSE
"BIDMC_22","NAKATPase",0.116791074821136,FALSE
"BIDMC_22","CD45RA",0.197628226182374,FALSE
"BIDMC_22","Cytokeratin",0.175243113259974,FALSE
"BIDMC_23","CD3",0.308097086159524,FALSE
"BIDMC_23","CD45",0.147272694382173,FALSE
"BIDMC_23","CD15",0.744175361851894,FALSE
"BIDMC_23","CD4",0.118349618759296,FALSE
"BIDMC_23","CD8",0.526845031833863,FALSE
"BIDMC_23","CD11b",0.225193516486164,FALSE
"BIDMC_23","ToxTox2",0.226460432556893,FALSE
"BIDMC_23","CD20",0.176147368123185,FALSE
"BIDMC_23","CD11c",0.336389064591713,FALSE
"BIDMC_23","H3K27me3",0.142463827677559,FALSE
"BIDMC_23","Ki67",0.358958133406775,FALSE
"BIDMC_23","HLADRA",0.136279444917158,FALSE
"BIDMC_23","pS6",0.147805941446621,FALSE
"BIDMC_23","CD68",0.186784371713758,FALSE
"BIDMC_23","FoxP3",0.223726254859469,FALSE
"BIDMC_23","PD1",0.372820675966643,FALSE
"BIDMC_23","Pax5",0.132264921188955,FALSE
"BIDMC_23","H3K27ac",0.136830321031119,FALSE
"BIDMC_23","GranzymeB",0.207018004997526,FALSE
"BIDMC_23","CD31",0.158727997252156,FALSE
"BIDMC_23","IDO1",0.161664070067087,FALSE
"BIDMC_23","CD138",0.104705119171097,FALSE
"BIDMC_23","NAKATPase",0.107913315759231,FALSE
"BIDMC_23","CD45RA",0.138356322992084,FALSE
"BIDMC_23","Cytokeratin",0.140608507117555,FALSE
"BIDMC_24","CD3",0.23038964002319,FALSE
"BIDMC_24","CD45",0.162748940188813,FALSE
"BIDMC_24","CD15",0.586387539614861,FALSE
"BIDMC_24","CD4",0.168709723207045,FALSE
"BIDMC_24","CD8",0.478236177406507,FALSE
"BIDMC_24","CD11b",0.250390059839353,FALSE
"BIDMC_24","ToxTox2",0.243022691370179,FALSE
"BIDMC_24","CD20",0.174994353605589,FALSE
"BIDMC_24","CD11c",0.39789331795887,FALSE
"BIDMC_24","H3K27me3",0.146501589131098,FALSE
