"Marker","Condition1","Condition2","Cohens_d","Size_of_effect","Lower_CI","Upper_CI"
"Hoechst","Stanford_OSCC_Tris_10min","Stanford_OSCC_Citra_20min",0.00583260151615488,"small",-0.0148362837688609,0.0265014868011706
"Hoechst","Stanford_OSCC_Tris_20min","Stanford_OSCC_Tris_40min",-0.0206660353255719,"",-0.0422528536651341,0.000920783013990355
"Hoechst","Stanford_OSCC_Tris_20min","Stanford_OSCC_Citra_20min",-0.0158139799833845,"",-0.0367276725312604,0.00509971256449146
"Hoechst","Stanford_OSCC_Tris_40min","Stanford_OSCC_Citra_20min",0.00502005276600654,"small",-0.015749302874493,0.0257894084065061
"Ki67","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_20min",-0.0487852223537612,"",-0.0702779979088967,-0.0272924467986257
"Ki67","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_40min",-0.3422267069788,"",-0.363731827011401,-0.320721586946199
"Ki67","Stanford_OSCC_Tris_10min","Stanford_OSCC_Citra_20min",0.870530381099875,"large",0.848907789088595,0.892152973111156
"Ki67","Stanford_OSCC_Tris_20min","Stanford_OSCC_Tris_40min",-0.286983076686912,"",-0.308680130281755,-0.26528602309207
"Ki67","Stanford_OSCC_Tris_20min","Stanford_OSCC_Citra_20min",0.885879699086707,"large",0.863970674087057,0.907788724086356
"Ki67","Stanford_OSCC_Tris_40min","Stanford_OSCC_Citra_20min",1.0317064924923,"large",1.00960430685515,1.05380867812944
"Neurofilament","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_20min",0.376890669273819,"medium",0.35521123703641,0.398570101511228
"Neurofilament","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_40min",1.13015937357738,"large",1.10716886667427,1.15314988048048
"Neurofilament","Stanford_OSCC_Tris_10min","Stanford_OSCC_Citra_20min",2.68120630661268,"large",2.6527487646391,2.70966384858625
"Neurofilament","Stanford_OSCC_Tris_20min","Stanford_OSCC_Tris_40min",0.659828988236805,"medium",0.637663241278864,0.681994735194746
"Neurofilament","Stanford_OSCC_Tris_20min","Stanford_OSCC_Citra_20min",2.25200106761992,"large",2.22530090481381,2.27870123042603
"Neurofilament","Stanford_OSCC_Tris_40min","Stanford_OSCC_Citra_20min",1.78192143874689,"large",1.75738934995135,1.80645352754242
"PD1","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_20min",2.75723850564054,"large",2.72723121015523,2.78724580112584
"PD1","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_40min",2.53937044382328,"large",2.51067962142309,2.56806126622347
"PD1","Stanford_OSCC_Tris_10min","Stanford_OSCC_Citra_20min",3.37828722620379,"large",3.34612119256737,3.41045325984021
"PD1","Stanford_OSCC_Tris_20min","Stanford_OSCC_Tris_40min",-0.137938301032193,"",-0.159550193830989,-0.116326408233396
"PD1","Stanford_OSCC_Tris_20min","Stanford_OSCC_Citra_20min",0.804883582830717,"large",0.783145016079589,0.826622149581844
"PD1","Stanford_OSCC_Tris_40min","Stanford_OSCC_Citra_20min",0.930902742047891,"large",0.909042139824727,0.952763344271055
"PDL1","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_20min",1.91141847879062,"large",1.88548394069028,1.93735301689096
"PDL1","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_40min",1.50083942016028,"large",1.47667076517253,1.52500807514803
"PDL1","Stanford_OSCC_Tris_10min","Stanford_OSCC_Citra_20min",2.81541613498912,"large",2.7862768805547,2.84455538942353
"PDL1","Stanford_OSCC_Tris_20min","Stanford_OSCC_Tris_40min",-0.266058885041151,"",-0.287740403197457,-0.244377366884845
"PDL1","Stanford_OSCC_Tris_20min","Stanford_OSCC_Citra_20min",0.743903379258149,"medium",0.72228315335551,0.765523605160788
"PDL1","Stanford_OSCC_Tris_40min","Stanford_OSCC_Citra_20min",0.99687519819943,"large",0.974858989947121,1.01889140645174
"PanCK","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_20min",-0.0723939250906997,"",-0.0938905403169995,-0.0508973098643999
"PanCK","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_40min",-0.214005468929013,"",-0.235415911334071,-0.192595026523954
"PanCK","Stanford_OSCC_Tris_10min","Stanford_OSCC_Citra_20min",0.537584414275012,"medium",0.51654675748002,0.558622071070004
"PanCK","Stanford_OSCC_Tris_20min","Stanford_OSCC_Tris_40min",-0.110639751689467,"",-0.132242499915222,-0.0890370034637116
"PanCK","Stanford_OSCC_Tris_20min","Stanford_OSCC_Citra_20min",0.558840973001666,"medium",0.537525812767871,0.58015613323546
"PanCK","Stanford_OSCC_Tris_40min","Stanford_OSCC_Citra_20min",0.803149482394606,"large",0.78156260321979,0.824736361569422
"Podoplanin","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_20min",0.30359352521115,"medium",0.281980566517251,0.325206483905048
"Podoplanin","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_40min",0.586436544175812,"medium",0.564633096365061,0.608239991986564
"Podoplanin","Stanford_OSCC_Tris_10min","Stanford_OSCC_Citra_20min",1.42630503306054,"large",1.40316459248936,1.44944547363173
"Podoplanin","Stanford_OSCC_Tris_20min","Stanford_OSCC_Tris_40min",0.264303609724024,"medium",0.242623341835041,0.285983877613006
"Podoplanin","Stanford_OSCC_Tris_20min","Stanford_OSCC_Citra_20min",1.16646275433028,"large",1.14385101316469,1.18907449549587
"Podoplanin","Stanford_OSCC_Tris_40min","Stanford_OSCC_Citra_20min",0.998403794739452,"large",0.976383868318174,1.02042372116073
"SOX9","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_20min",0.868294614928864,"large",0.845815689061262,0.890773540796465
"SOX9","Stanford_OSCC_Tris_10min","Stanford_OSCC_Tris_40min",1.172536148038,"large",1.14942505579136,1.19564724028464
"SOX9","Stanford_OSCC_Tris_10min","Stanford_OSCC_Citra_20min",2.54497210965751,"large",2.51718837312923,2.5727558461858
"SOX9","Stanford_OSCC_Tris_20min","Stanford_OSCC_Tris_40min",0.302303026200207,"medium",0.280593860390558,0.324012192009857
