"Staining_condition","CD11c","CD138","CD15","CD20","CD3","CD31","CD4","CD45","CD45RA","CD68","CD8","Cytokeratin","FoxP3","H3K27ac","H3K27me3","Pax5","CD11b","ToxTox2","Ki67","HLADRA","pS6","PD1","GranzymeB","IDO1","NAKATPase"
"BIDMC_19",0.434517272909096,0.411386367360721,-0.387050182656359,0.816327117892714,0.0516687837758698,-0.65702083974485,1.09440441106266,0.101756520657561,-0.126437849925931,-0.0876997157439864,0.301439614902695,0.450324335825921,0.413838646722975,0.504169923838431,-0.28392309947953,1.22470642449524,0.893211171423116,0.0256853045663041,0.461139080385274,1.11821437590397,0.214446832931177,-0.169244904097004,0.335422872639662,-0.240695268564223,0.027145678960216
"BIDMC_2",-0.947629026032384,-0.174725655061219,0.231467708867825,-0.907555538457516,-2.29364696257157,-0.0678016860682515,0.0992578620447256,-0.732309782236148,-0.282836100508959,0.217997695950506,-0.966420711312723,-0.185268348860169,-0.51652615029169,-0.495574626267398,-0.433188994747233,-1.26224234791103,-0.605767658630238,-0.116552087949491,-1.01109094116184,-1.15276054036724,0.253240448639681,-0.760942254082616,-0.527575250686965,-0.125166664040817,0.170676229965662
"BIDMC_20",-0.765487979558195,-0.091017464340798,-1.52672794076579,-0.6922749919018,0.636028627876657,-0.411755036330909,-0.626174440388963,-1.01857253131072,0.428990179378789,-0.430495334691393,-0.670666104539701,-0.0331247627270051,-0.419502156632858,-0.776412148277165,-0.734668597833345,0.60275041469079,-0.390688585860222,-1.02729437849576,0.482519205045139,0.106982424606214,-1.34967112801862,-0.604107582239743,-0.728337778183684,-0.679971496301631,-0.898395993537659
"BIDMC_21",1.76837145725674,NA,1.77618948937187,1.685309656381,1.48673579388187,0.749779573394871,NA,1.9142486516363,-0.0948755230823809,1.92156962559167,2.01884354893202,0.0514716242466982,1.65786795739657,1.48680088356119,1.42503617111508,0.676567460734437,1.04273304541907,1.76964601150266,1.63157332869046,1.3747577251396,1.6326677586917,1.77330943020064,1.76325131289438,1.47562984852215,1.2451966484393
"BIDMC_22",0.177691663358201,-0.640311464000638,1.27905032000064,0.195750736425104,0.562995530615606,-0.259813216507081,1.0692304153985,0.756853717936812,-0.694596900076783,0.128023687166466,0.582198694431294,-0.911897183337021,0.627586528915519,0.000973075508268349,0.97941978942868,-0.71038155083582,0.243634255723852,0.904173470537039,0.605931389353586,0.0899596366799206,0.729254850936738,0.9580456732459,0.203875504867385,-0.0907452121967139,0.0824569481242517
"BIDMC_23",0.8715180582216,1.57204953231031,0.0902104507840263,1.83405922281997,0.919814845411997,0.230540140478067,1.52566714854391,1.20282596032274,0.727856858317822,0.529391300490742,0.703671796487315,1.77751650868763,0.825335688056806,0.796540710362346,0.779856425732576,1.72854795624147,1.33561649407335,0.727840552660933,1.42977206776278,2.15088324253508,0.833743752188175,0.56021668262505,0.739284274513218,-0.0284916419659466,0.500824025867129
"BIDMC_24",-0.19379373887795,0.376238222829658,-0.398038441358579,-0.138690452025563,1.55983408974176,0.00508633721335782,-0.505584002137616,-0.273643889000942,1.16880868223497,0.227545057112827,0.722656497737712,0.0245994060510018,0.122110729215344,-0.555825822589084,-0.459647582346844,0.954894650587616,0.486716409232864,-0.141967589429535,1.57002137833793,0.389722930665102,-0.793732213008751,0.39070635911617,-0.21417807774797,-0.728377582093975,-0.603057362340563
"BIDMC_3",-0.279398637335213,1.59895567936924,-0.904962519354584,0.93615637516125,-1.44989511499744,1.31475196880508,0.318725253692908,0.589605529555203,1.11749116634531,-0.456097926219189,-1.05237136499776,1.69597603652953,-0.312483352716158,0.428817309124689,0.190828977784926,0.882973823967977,-0.290801299282211,-1.1745219789095,-0.866388472809321,1.03350163385116,0.01752846356364,-1.34408175353776,-0.246999338827886,-0.420231526569945,0.444464034785504
"BIDMC_4",-1.77640600624099,0.107878283174264,-1.70763205965058,-1.23449538264616,-0.30257499701088,-0.406448293322162,-1.81619325935302,-1.41005110163677,0.887537770960566,-0.809974908059236,-1.91441331470665,-0.0464094069235628,-1.38512910474577,-1.44815634407266,-1.51126055665522,-0.368288949403474,-0.756019642016211,-1.68227721543125,-1.32373274563633,-1.15498684013774,-1.45173442408581,-1.89082888770354,-1.300065554919,-0.796709671436137,-1.13340370779008
"BIDMC_5",1.25558383362337,0.651949680795753,1.02125869670868,0.668077611144071,0.448321554787812,1.3500949290448,NA,1.0625667461215,1.08499061819116,1.41389803576266,0.647807116580597,0.72302116713058,1.31124083578884,1.01637464759198,1.11720766722039,-0.130935939649029,0.60528272386265,1.28218422959905,0.125448984821986,0.0260567735887583,1.23635392381927,1.11377088151896,1.6326867662918,1.94844802797945,2.03610999918674
"BIDMC_6",-1.00979629009127,-1.55687185977244,0.484240507636394,-1.49221891550858,-1.13643429862357,-1.71230379316616,-0.689096680201184,-0.524585142764463,-1.83878551727643,-1.11038732012933,-1.16689278023346,-2.56738638985904,-0.453984034628592,-1.65515634336642,-1.10652206485845,-1.66973076385101,-0.793834621973642,-0.403637190603315,-1.54394499655297,-2.11068410816016,-0.907422307777548,-0.548300843570707,-1.04616196892927,-0.96258322703845,-1.37186875454203
"BIDMC_7",-0.0531466017274052,1.74193835614974,0.172160727624656,0.946052804478694,0.481024931432491,1.7418701798968,0.836191839731816,0.83852610395525,1.2310183154801,-0.19592365263677,0.0729609840417825,1.59959945362507,-0.0452130040093696,0.54174061625851,0.651072556088904,1.20703758961151,0.493832557389617,-0.721083266609508,0.0745075971612797,0.873378533644581,0.337589020824486,-0.330562406670699,0.343337791129255,-0.216556783531866,0.760176614320244
"BIDMC_8",-1.05282525664294,0.72627738619465,-0.955046983138446,-0.454294480159293,1.19182856603007,0.555925222585807,-1.09886987804485,-0.485108489377365,1.79001571002852,-0.4812962408769,-0.448209100248508,0.5731451248168,0.335364408553743,-1.06035452761517,-0.631839895163474,0.219524956548142,-0.430776566514741,-1.09988601774508,-0.201307252095217,-0.860377901094552,-1.1134578396006,-0.466367599536339,-0.540724639666991,-0.629414334733882,-0.90420449039165
"BIDMC_9",1.06326998616274,-0.0052729644876372,1.13427789445183,0.542265512913943,-0.15390936682594,0.342747969635817,NA,0.388499899118134,-0.782658995875999,1.34599163523505,1.08676124970452,-0.14904762631975,0.99663759806661,1.01351941648306,0.54634189240334,-0.113213063767347,0.8167046235034,1.12529545852734,-0.493608285934198,0.21902115032486,0.634331400901386,1.05174921708508,1.12776350547964,1.35677405426698,0.634781058807865
